Categoria;Qtd_Produtos;% do Total;% Acumulado;Rank
Acessórios para Veículos / Peças de Linha Pesada / Iluminação / Para Caminhoes Iluminacao Lampadas;39811;0,03291196440140874;90,16798155521298;503
Acessórios para Veículos / Tuning / Tuning Exterior / Tribos E Soleiras;39737;0,0328507882097606;90,20083234342273;504
Acessórios para Veículos / Peças de Motos e Quadriciclos / Motor / Cabeçotes / Valvulas Motor;39700;0,03282020011393652;90,23365254353666;505
Acessórios para Veículos / Peças de Carros e Caminhonetes / Janelas e Vedações / Janelas / Vidros Traseiros;39681;0,032804492713378215;90,26645703625005;506
Acessórios para Veículos / Aces. de Motos e Quadriciclos / Indumentária e Calçado / Capas Chuva;39675;0,03279953248162296;90,29925656873166;507
Acessórios para Veículos / Peças de Carros e Caminhonetes / Suspensão e Direção / Mangueira Direcao Hidraulica;39582;0,03272264888941651;90,33197921762108;508
Acessórios para Veículos / Peças de Carros e Caminhonetes / Janelas e Vedações / Janelas / Vidros Traseiros / Outros;39567;0,032710248310028375;90,36468946593111;509
Acessórios para Veículos / Peças de Motos e Quadriciclos / Transmissão / Embreagens / Disco Embreagem;39546;0,03269288749888498;90,39738235342999;510
Acessórios para Veículos / Peças de Linha Pesada / Motor / Para Caminhoes Motor Sensor Oleo;39523;0,032673873277156505;90,43005622670715;511
Acessórios para Veículos / Performance / Motor / Escapamento / Abafadores Esportivos;39492;0,03264824541308768;90,46270447212024;512
Acessórios para Veículos / Aces. de Motos e Quadriciclos / Indumentária e Calçado / Jaquetas;39358;0,032537466903886994;90,49524193902413;513
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Calefação / Outros;39205;0,032410980994127994;90,52765292001826;514
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Tambor;39154;0,03236881902420833;90,56002173904247;515
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Frisos / Frisos Janelas;39101;0,032325003643703575;90,59234674268617;516
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Tampas Tanques;39048;0,032281188263198826;90,62462793094937;517
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Capas / Capas Estepe;39043;0,032277054736736116;90,65690498568611;518
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Suportes Placas;39032;0,03226796097851815;90,68917294666463;519
Acessórios para Veículos / Acessórios de Linha Pesada / Acessórios de Interior / Volantes e Acessórios / Acessorios Interior Volantes E;38969;0,03221587854508797;90,72138882520971;520
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Filtro Desidratador;38678;0,03197530730495811;90,75336413251468;521
Acessórios para Veículos / Som Automotivo / Modulos Amplificadores;38458;0,031793432140598765;90,78515756465528;522
Acessórios para Veículos / Limpeza Automotiva / Fragrancias;38456;0,03179177873001368;90,81694934338529;523
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Chaves / Luzes;38100;0,03149747164586855;90,84844681503115;524
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Engates / Tomadas Eletricas;37873;0,031309809544461414;90,87975662457562;525
Acessórios para Veículos / Performance / Suspensão e Direção / Amortecedores;37719;0,03118249692940987;90,91093912150502;526
Acessórios para Veículos / Aces. de Motos e Quadriciclos / Indumentária e Calçado / Acessórios / Luvas;37482;0,030986567775077297;90,9419256892801;527
Acessórios para Veículos / Peças de Linha Pesada / Suspensão e Direção / Para Caminhoes Suspensao E Direcao Pontas Eixos;37134;0,030698874333272515;90,97262456361337;528
Acessórios para Veículos / Peças de Carros e Caminhonetes / Filtros / Filtros Hidraulicos;37132;0,03069722092268743;91,00332178453606;529
Acessórios para Veículos / Ferramentas para Veículos / Outras;37122;0,030688953869762007;91,03401073840581;530
Acessórios para Veículos / Peças de Carros e Caminhonetes / Segurança / Modulo Air Bag;37119;0,03068647375388438;91,0646972121597;531
Acessórios para Veículos / Peças de Carros e Caminhonetes / Segurança / Módulo Air Bag / Outros;37106;0,030675726585081328;91,09537293874479;532
Acessórios para Veículos / Tuning / Iluminação / Angel Eyes;37041;0,030621990741066064;91,12599492948586;533
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Interruptores / Espelhos Laterais;36664;0,030310322845777546;91,15630525233163;534
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Engates / Bolas Engates;36620;0,03027394781290568;91,18657920014454;535
Acessórios para Veículos / Tuning / Adesivos e Stickers / Preto Fosco;36617;0,030271467697028057;91,21685066784157;536
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Embreagens / Rolamento Embreagem;36517;0,0301887971677738;91,24703946500934;537
Acessórios para Veículos / Segurança Veicular / Travas Eletricas;36506;0,03017970340955584;91,2772191684189;538
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Cabos de Comando / Cabo Acelerador;36384;0,030078845363865656;91,30729801378276;539
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Pedais;36247;0,029965586738787336;91,33726360052154;540
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Dobradiças / Dobradicas Porta Mala;36149;0,029884569620118172;91,36714817014166;541
Acessórios para Veículos / Limpeza Automotiva / Panos;36107;0,02984984799783139;91,3969980181395;542
Acessórios para Veículos / Pneus e Acessórios / Bicicletas;35929;0,029702694455758828;91,42670071259526;543
Acessórios para Veículos / Som Automotivo / Grades Alto Falantes;35909;0,029686160349907974;91,45638687294517;544
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Dobradiças / Dobradiças da Porta Mala / Outros;35844;0,029632424505892714;91,48601929745107;545
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Interior / Cobre Paineis;35488;0,02933811742174759;91,51535741487281;546
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Embreagens / Volantes Embreagem;35466;0,029319929905311654;91,54467734477812;547
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Interruptores / Tetos Solares;35457;0,029312489557678772;91,5739898343358;548
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Grades Ventilacao;35327;0,02920501786964825;91,60319485220545;549
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Interior / Camera Veicular;35082;0,029002475072975344;91,63219732727842;550
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Grades de Ventilação / Outros;35057;0,02898180744066178;91,66117913471908;551
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Freios / Espelhos Freio;34906;0,028856974941487864;91,69003610966057;552
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Outros;34784;0,02875611689579768;91,71879222655636;553
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Outros;34749;0,028727182210558696;91,74751940876692;554
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Trizetas;34701;0,028687500356516658;91,77620690912343;555
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Cabos / Cabo Embreagem;34635;0,028632937807208856;91,80483984693063;556
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Bancos;34478;0,02850314507627968;91,83334299200692;557
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Engates / Ganchos Reboque;34459;0,028487437675721376;91,86183042968264;558
Acessórios para Veículos / Ferramentas para Veículos / Chaves / Roda;34400;0,02843866206346137;91,8902690917461;559
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Racks e Bagageiros / Bagageiros Gradeados;34196;0,028270014183782707;91,9185391059299;560
Acessórios para Veículos / Peças de Linha Pesada / Climatização / Ares Condicionados / Acessórios para Compressores / Ares Condicionados Acessorios Compressores Rolamentos;34136;0,028220411866230154;91,94675951779612;561
Acessórios para Veículos / Acessórios de Linha Pesada / Acessórios de Interior / Capas e Protetores / Acessorios Interior Capas E Protetores Avalanca Freio;33881;0,028009602016631822;91,97476911981276;562
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Paineis Completos;33733;0,027887249633335533;92,0026563694461;563
Acessórios para Veículos / Acessórios de Linha Pesada / Acessórios de Exterior / Para Lamas;33608;0,027783911471767724;92,03044028091787;564
Acessórios para Veículos / Peças de Carros e Caminhonetes / Ignição / Alternadores e Dínamos / Suportes Alternador;33590;0,02776903077650196;92,05820931169437;565
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Bombas Freio;33516;0,02770785458485382;92,08591716627922;566
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Interior / Manoplas Volantes;33510;0,027702894353098563;92,11362006063231;567
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Embreagens / Garfos;33400;0,027611956770918888;92,14123201740324;568
Acessórios para Veículos / Peças de Linha Pesada / Motor / Suportes Motor;33326;0,027550780579270743;92,16878279798252;569
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Maçanetas de Carros / Janela;33258;0,027494564619377857;92,19627736260189;570
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Maçanetas de Carros / Para Janela / Outros;33185;0,027434215133022258;92,22371157773492;571
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Bombas / Peças para Bombas / Outras;33148;0,027403627037198182;92,25111520477212;572
Acessórios para Veículos / Peças de Linha Pesada / Motor / Para Caminhoes Motor Juntas;33091;0,027356504835523262;92,27847170960764;573
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Suportes Estepe;33090;0,02735567813023072;92,30582738773788;574
Acessórios para Veículos / Peças de Linha Pesada / Peças de Exterior / Espelhos Laterais;33052;0,027324263329114102;92,333151651067;575
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Suportes de Estepe / Outros;32915;0,02721100470403579;92,36036265577104;576
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Câmbios / Caixa Cambio;32914;0,02721017799874324;92,38757283376978;577
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Câmbios / Caixa de Câmbio / Outros;32872;0,027175456376456457;92,41474829014624;578
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Radiadores / Flanges Bombas Agua;32731;0,02705889093020797;92,44180718107644;579
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Rolamentos e Semi Eixos / Semi Eixos;32635;0,026979527222123892;92,46878670829857;580
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Radiadores / Flanges para Bombas de Água / Outros;32620;0,02696712664273575;92,4957538349413;581
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Distribuição / Corrente Distribuicao;32534;0,0268960299875771;92,52264986492888;582
Acessórios para Veículos / Limpeza Automotiva / Aspiradores;32530;0,02689272316640693;92,54954258809529;583
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Freios / Pincas Freios;32406;0,026790211710131663;92,57633279980543;584
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Distribuição / Corrente de Distribuição / Outros;32184;0,02660668313518723;92,60293948294061;585
Acessórios para Veículos / Peças de Linha Pesada / Iluminação / Para Caminhoes Iluminacao Lanternas Pisca;32125;0,026557907522927224;92,62949739046354;586
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Exterior / Valvulas Pneus;32073;0,026514918847715018;92,65601230931125;587
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Exterior / Válvulas de Pneus / Outros;32058;0,02650251826832688;92,68251482757958;588
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Cardan;32007;0,02646035629840721;92,70897518387798;589
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Painéis Painel e Porta-Luvas / Portaluvas Completos;32006;0,026459529593114667;92,7354347134711;590
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Cardan / Outros;31995;0,0264504358348967;92,761885149306;591
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Painéis Painel e Porta-Luvas / Portaluvas Completos / Outros;31991;0,02644712901372653;92,78833227831973;592
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Componentes de Motor / Outros Componentes;31876;0,026352057905084145;92,81468433622481;593
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Portas e Painéis / Paineis Laterais;31296;0,02587256883540951;92,84055690506023;594
Acessórios para Veículos / Peças de Motos e Quadriciclos / Motor / Anel Segmento;31280;0,025859341550728828;92,86641624661095;595
Acessórios para Veículos / Pneus e Acessórios / Camaras Ar;31248;0,02583288698136747;92,89224913359232;596
Acessórios para Veículos / Peças de Linha Pesada / Peças de Exterior / Para Caminhoes Pecas Exterior Motores Limpa Para Brisas;31219;0,025808912527883737;92,9180580461202;597
Acessórios para Veículos / Peças de Carros e Caminhonetes / Ignição / Distribuidores e Peças / Tampas Distribuidor;31107;0,025716321535118977;92,94377436765531;598
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Portas e Painéis / Painéis Laterais / Outros;30986;0,025616290194721336;92,96939065785003;599
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Assoalhos;30908;0,025551807181903027;92,99494246503193;600
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Guidão e Componentes / Mesa Superior;30881;0,025529486139004375;93,02047195117093;601
Acessórios para Veículos / Aces. de Motos e Quadriciclos / Baús / Baus Traseiros;30871;0,02552121908607895;93,045993170257;602
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Guidão e Componentes / Suporte Guidao;30785;0,0254501224309203;93,07144329268793;603
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Para-choques / Outros;30742;0,02541457410334097;93,09685786679127;604
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Dobradiças / Outros;30594;0,025292221720044684;93,12215008851132;605
Acessórios para Veículos / Limpeza Automotiva / Boinas;30366;0,025103732913345;93,14725382142467;606
Acessórios para Veículos / Acessórios Náuticos / Sistemas de Navegação / Comunicações / Sistemas Navegacao Comunicacoes Telefones Satelite;30356;0,025095465860419577;93,17234928728509;607
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Distribuição / Tampas Correntes;30282;0,02503428966877143;93,19738357695385;608
Acessórios para Veículos / Ferramentas para Veículos / Ferramentas para Baterias / Cabos Ponte;30268;0,025022715794675836;93,22240629274853;609
Acessórios para Veículos / Peças de Motos e Quadriciclos / Baterias;30243;0,025002048162362275;93,2474083409109;610
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Distribuição / Tampas de Correntes / Outros;30227;0,024988820877681596;93,27239716178858;611
Acessórios para Veículos / Peças de Carros e Caminhonetes / Ignição / Velas / Velas Aquecedoras;30209;0,024973940182415826;93,297371101971;612
Acessórios para Veículos / Peças de Carros e Caminhonetes / Ignição / Alternadores e Dínamos / Reguladores Voltagem;30059;0,02484993438853446;93,32222103635954;613
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Pinos Freio;29940;0,0247515564587219;93,34697259281826;614
Acessórios para Veículos / Segurança Veicular / Triangulos;29705;0,024557280714974417;93,37152987353323;615
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Cabos / Abertura Tanque Combustivel;29692;0,024546533546171367;93,3960764070794;616
Acessórios para Veículos / Limpeza Automotiva / Ceras;29314;0,02423403894559031;93,420310446025;617
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Componentes de Motor / Bloco de Motores / Selos;29280;0,024205930965643864;93,44451637699065;618
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Volantes e Botões da Buzina / Miolos Volante;29148;0,024096805867028257;93,46861318285768;619
Acessórios para Veículos / Ferramentas para Veículos / Escaneio / Scanners;29045;0,02401165522189638;93,49262483807958;620
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Interior / Travas Volantes;29045;0,02401165522189638;93,51663649330148;621
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Interruptores / Desembacadores;28872;0,023868635206286532;93,54050512850776;622
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Reservatorio Liquido;28596;0,023640464545544807;93,56414559305331;623
Acessórios para Veículos / Aces. de Motos e Quadriciclos / Protetores Radiador;28438;0,023509845109323097;93,58765543816263;624
Acessórios para Veículos / Peças de Motos e Quadriciclos / Transmissão / Eixos Cambio;28091;0,023222978372810853;93,61087841653544;625
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Chaves / Chave Partida;27890;0,023056810609009815;93,63393522714445;626
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Outros;27880;0,02304854355608439;93,65698377070053;627
Acessórios para Veículos / Peças de Carros e Caminhonetes / Suspensão e Direção / Molas e Barras / Barra Torcao;27790;0,022974140079755567;93,67995791078029;628
Acessórios para Veículos / Peças de Carros e Caminhonetes / Suspensão e Direção / Pontas Eixos;27397;0,022649244899786373;93,70260715568007;629
Acessórios para Veículos / Peças de Motos e Quadriciclos / Escapamentos e Silenciosos / Silenciosos;26786;0,022144127966042915;93,72475128364611;630
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Exterior / Braços Limpavidros Traseiros / Outros;26600;0,021990360781630015;93,74674164442774;631
Acessórios para Veículos / Peças de Carros e Caminhonetes / Janelas e Vedações / Janelas / Para-brisas / Outros;26555;0,021953159043465603;93,7686948034712;632
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Caixa Filtro Ar;26543;0,02194323857995509;93,79063804205116;633
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Exterior / Bracos Limpavidros Traseiros;26409;0,0218324600707544;93,81247050212191;634
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Correias / Polias / Polias Bombas Agua;26407;0,021830806660169313;93,83430130878207;635
Acessórios para Veículos / Peças de Carros e Caminhonetes / Janelas e Vedações / Janelas / Brisas;26273;0,021720028150968622;93,85602133693304;636
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Painéis / Suporte Painel;26265;0,021713414508628282;93,87773475144166;637
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Correias / Polias / Polias para Bombas de Água / Outros;26174;0,021638184327006916;93,89937293576867;638
Acessórios para Veículos / Peças de Motos e Quadriciclos / Motor / Arvores Comandos Valvulas;26050;0,02153567287073165;93,9209086086394;639
Acessórios para Veículos / Peças de Motos e Quadriciclos / Transmissão / Correia Transmissao;25668;0,02121987144898042;93,94212848008837;640
Acessórios para Veículos / Acessórios de Linha Pesada / Acessórios de Interior / Instrumental / Acessorios Interior Instrumental Colunas E Copos;25585;0,021151254909699393;93,96327973499807;641
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Bombas / Outras Bombas;25472;0,021057837211642092;93,98433757220971;642
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Outros;25414;0,02100988830467463;94,00534746051439;643
Acessórios para Veículos / Segurança Veicular / Travas Volantes;25247;0,020871828520820035;94,02621928903521;644
Acessórios para Veículos / Peças de Carros e Caminhonetes / Injeção / Outros;25046;0,020705660757018997;94,04692494979223;645
Acessórios para Veículos / Ferramentas para Veículos / Infladores / Compressores Ar;25005;0,020671765840024756;94,06759671563225;646
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Isqueiros;24938;0,02061637658542441;94,08821309221767;647
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Pistao Freio;24774;0,020480796917447443;94,10869388913513;648
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Embelezadores / Outros;24727;0,020441941768697944;94,12913583090382;649
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Botoes;24628;0,02036009794473624;94,14949592884855;650
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Botões / Outros;24601;0,020337776901837593;94,16983370575039;651
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Pedais / Capas de Pedais / Outros;24599;0,02033612349125251;94,19016982924164;652
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Diferenciais;24579;0,020319589385401658;94,21048941862705;653
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Pedais / Capas Pedais;24463;0,02022369157146673;94,23071311019852;654
Acessórios para Veículos / Tuning / Tuning Exterior / Aerofolios;24414;0,02018318301213215;94,25089629321066;655
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Distribuição / Engrenagem de Distribuição / Virabrequim;23954;0,019802898577562605;94,27069919178822;656
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Distribuição / Engrenagem de Distribuição / Engrenagem Virabrequim / Outros;23936;0,01978801788229684;94,29048720967052;657
Acessórios para Veículos / Peças de Carros e Caminhonetes / Eletroventiladores / Polias Viscosas;23716;0,019606142717937498;94,31009335238845;658
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Valvula Expansao;23603;0,019512725019880196;94,32960607740833;659
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Válvula de Expansão / Outros;23560;0,019477176692300868;94,34908325410063;660
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Raios;23525;0,019448242007061883;94,36853149610769;661
Acessórios para Veículos / Acessórios Náuticos / Segurança e Salvamento / Aparelhos de Salvamento / Coletes Salva Vidas;23445;0,019382105583658483;94,38791360169135;662
Acessórios para Veículos / Peças de Motos e Quadriciclos / Transmissão / Pedal Cambio;23440;0,019377972057195773;94,40729157374855;663
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Portas e Painéis / Tampas Traseiras Cacamba;23338;0,019293648117356437;94,4265852218659;664
Acessórios para Veículos / Peças de Carros e Caminhonetes / Ignição / Distribuidores e Peças / Distribuidores;23268;0,019235778746878464;94,44582100061278;665
Acessórios para Veículos / Peças de Carros e Caminhonetes / Carroceria / Portas e Painéis / Tampas Traseiras de Caçamba / Outros;23207;0,019185349724033372;94,46500635033682;666
Acessórios para Veículos / Peças de Carros e Caminhonetes / Freios / Relés de Freio / Reles Solenoide Abs;23200;0,019179562786985575;94,48418591312381;667
Acessórios para Veículos / Ferramentas para Veículos / Medição / Medidores de Pressão / Calibrador;22941;0,01896544611621707;94,50315135924002;668
Acessórios para Veículos / Peças de Carros e Caminhonetes / Iluminação / Lentes / Outros;22671;0,018742235687230602;94,52189359492725;669
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Componentes de Motor / Cárters de Motores / Pescador Oleo;22630;0,01870834077023636;94,54060193569748;670
Acessórios para Veículos / Peças de Carros e Caminhonetes / Escapamentos / Outros;22518;0,018615749777471602;94,55921768547495;671
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Engates / Outros;22502;0,018602522492790922;94,57782020796773;672
Acessórios para Veículos / Peças de Motos e Quadriciclos / Outros;22497;0,018598388966328212;94,59641859693406;673
Acessórios para Veículos / Peças de Carros e Caminhonetes / Suspensão e Direção / Bolsas Ar;22439;0,018550440059360747;94,61496903699341;674
Acessórios para Veículos / Peças de Carros e Caminhonetes / Fechaduras e Chaves / Outros;22427;0,018540519595850236;94,63350955658926;675
Acessórios para Veículos / Som Automotivo / Reprodutores / Acessórios / Chicotes Radio;22233;0,018380138769097;94,65188969535836;676
Acessórios para Veículos / Peças de Motos e Quadriciclos / Motor / Outros;22171;0,01832888304095936;94,67021857839933;677
Acessórios para Veículos / Tuning / Adesivos e Stickers / Fibra Carbono;22134;0,01829829494513529;94,68851687334447;678
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Embreagens / Cabos Embreagem;22069;0,01824455910112003;94,70676143244559;679
Acessórios para Veículos / Peças de Linha Pesada / Suspensão e Direção / Para Caminhoes Suspensao E Direcao Buchas;22032;0,018213971005295957;94,72497540345088;680
Acessórios para Veículos / Peças de Linha Pesada / Ignição / Alternadores e Peças / Ignicao Alternadores E Pecas;22005;0,01819164996239731;94,74316705341329;681
Arte, Papelaria e Armarinho / Materiais Escolares / Escolar / Etiquetas e Rótulos / Stickers;21849;0,018062683936760682;94,76122973735005;682
Acessórios para Veículos / Peças de Linha Pesada / Transmissão / Caixas de Velocidades / Transmissao Caixas Velocidades Engrenagens;21751;0,017981666818091522;94,77921140416814;683
Acessórios para Veículos / Peças de Carros e Caminhonetes / Iluminação / Lentes / Piscas;21748;0,017979186702213892;94,79719059087036;684
Acessórios para Veículos / Peças de Linha Pesada / Caixas de Marchas / Para Caminhoes Caixas Marchas Engrenagens;21747;0,01797835999692135;94,81516895086727;685
Acessórios para Veículos / Peças de Carros e Caminhonetes / Iluminação / Lentes / De Piscas / Outros;21746;0,017977533291628805;94,8331464841589;686
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Tanques Combustivel;21725;0,017960172480485415;94,85110665663939;687
Acessórios para Veículos / Peças de Linha Pesada / Peças de Exterior / Para Caminhoes Pecas Exterior Antenas;21725;0,017960172480485415;94,86906682911987;688
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Sensores / Sensor Temperatura Ar;21710;0,017947771901097278;94,88701460102097;689
Acessórios para Veículos / Peças de Motos e Quadriciclos / Filtros / Filtros Combustivel;21689;0,017930411089953885;94,90494501211091;690
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Cabos de Comando / Outros Cabos;21658;0,017904783225885068;94,9228497953368;691
Acessórios para Veículos / Peças de Motos e Quadriciclos / Ignição / Otros;21620;0,017873368424768454;94,94072316376158;692
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Cabos / Cabo Freio;21562;0,01782541951780099;94,95854858327938;693
Acessórios para Veículos / Aces. de Motos e Quadriciclos / Emblemas;21532;0,017800618359024713;94,9763492016384;694
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Eixo Roda;21508;0,017780777432003698;94,99412997907041;695
Acessórios para Veículos / Som Automotivo / Reprodutores / Acessórios / Transmissores Fm;21472;0,017751016041472167;95,01188099511188;696
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Intercoolers / Radiadores Intercooler;21343;0,017644371058734187;95,02952536617062;697
Acessórios para Veículos / Peças de Linha Pesada / Vidros / Para Caminhoes Vidros Interruptor Vidro Eletrico;21168;0,017499697632539255;95,04702506380316;698
Acessórios para Veículos / Aces. de Carros e Caminhonetes / Exterior / Racks e Bagageiros / Maleiros;20977;0,017341796921663637;95,06436686072483;699
Acessórios para Veículos / Tuning / Tuning Interior / Coifas Manoplas;20852;0,017238458760095828;95,08160531948492;700
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Bobina Compressor;20753;0,017156614936134122;95,09876193442106;701
Acessórios para Veículos / Lubrificantes e Fluidos / Carros e Caminhonetes / Aditivos;20744;0,01714917458850124;95,11591110900956;702
Acessórios para Veículos / Peças de Carros e Caminhonetes / Climatização / Ar Condicionado / Bobina Compressor / Outros;20729;0,017136774009113103;95,13304788301868;703
Acessórios para Veículos / Peças de Linha Pesada / Suspensão e Direção / Para Caminhoes Suspensao E Direcao Terminal Ponteira;20659;0,01707890463863513;95,15012678765731;704
Acessórios para Veículos / Performance / Suspensão e Direção / Bieletas;20527;0,01696977954001952;95,16709656719733;705
Acessórios para Veículos / Peças de Carros e Caminhonetes / Peças de Interior / Painéis Painel e Porta-Luvas / Outros;20412;0,016874708431377138;95,1839712756287;706
Acessórios para Veículos / Peças de Motos e Quadriciclos / Chassis / Freios / Chassis Freios Cilindros;20295;0,016777983912149665;95,20074925954086;707
Acessórios para Veículos / Peças de Linha Pesada / Peças de Exterior / Para Caminhoes Pecas Exterior Parafusos Rodas;20108;0,016623390022444222;95,2173726495633;708
Acessórios para Veículos / Ferramentas para Veículos / Chaves / Vela;20037;0,016564693946673707;95,23393734350998;709
